namedLocation,domainID,siteID,plotType,sampleID,lmaSampleID,lmaSampleCondition,scanDate,scannedBy,cfc_LMA_freshWeight,cfc_LMA_dryWeight,weighedBy,scannedLeafNumber,leafArea,percentGreen,leafMassPerArea,dryMassFraction,measuredBy,cfc_lignin_dryWeight,ligninPercent,cellulosePercent,nlcdClass,geodeticDatum,decimalLatitude,decimalLongitude,coordinateUncertainty,elevation,elevationUncertainty,samplingProtocolVersion,subplotID,sampleType,samplingMethod,vstTag,tagID,individualID,taxonID,scientificName,plantStatus,clipCellNumber,clipID,clipLength,clipWidth,percentCoverClip,subsample1Height,subsample2Height,subsample3Height,collectedBy,recordedBy,cfc_elements_dryWeight,digestVolume,foliarPhosphorusConc,foliarPotassiumConc,foliarCalciumConc,foliarMagnesiumConc,foliarSulfurConc,foliarManganeseConc,foliarIronConc,foliarCopperConc,foliarBoronConc,foliarZincConc,extractionStartDate,extractionLength,cfc_chlorophyll_freshWeight,solventVolume,extractChlAConc,extractChlBConc,extractCarotConc,relativeAccuracyScale,handlingQF,archiveSampleID,processedBy,nitrogenPercent,carbonPercent,CNratio,cnPercentQF,percentAccuracyQF,instrument
SCBI_049.basePlot.cfc,D02,SCBI,tower,HvxvVDlCk18oNCQQptCKY1FS/2EKbyWzdzxSLKrdj+4=,HvxvVDlCk18oNCQQptCKY1FS/2EKbyWzm+fDMzVMUMQ=,OK,2017-07-26T19:30:00Z,2CALKs4JNjmK3iYT4PUVEer6DObkBehF,4.892,1.659,cSNmYLv76T0gVgR+nHwb5XPF8fxAhgwD5+PP/u5QMFs=,3,19852.7,100,83.6,0.339,dMVZgSbiazVu0oXyzneal5IPnECwOfLe,0.494,19.48,18.72,deciduousForest,WGS84,38.894615,-78.13964,20.2,365.1,0.23,NEON.DOC.001024vD,23,Woody individual,line launcher,Y,02574,NEON.PLA.D02.SCBI.02574,LITU,Liriodendron tulipifera L.,Live,NA,NA,NA,NA,NA,24.7,NA,NA,2CALKs4JNjmK3iYT4PUVEer6DObkBehF,GRwvwbiSPMj1NaUhvL1kyVbfYNVH3Sr0UuCJMFnR3bg=,0.103,50,0.13,1.07,0.89,0.59,0.13,1514.2,42.1,8.9,23.1,28.4,2017-08-02,48,0.0865,20,11.97,3.76,2.59,A,0,HvxvVDlCk18oNCQQptCKY1FS/2EKbyWzq+Rg3GyIyv4=,i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA,2.28,47.82,21,0,0,Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface
SCBI_049.basePlot.cfc,D02,SCBI,tower,HvxvVDlCk18oNCQQptCKY1FS/2EKbyWzdzxSLKrdj+4=,HvxvVDlCk18oNCQQptCKY1FS/2EKbyWzm+fDMzVMUMQ=,OK,2017-07-26T19:30:00Z,2CALKs4JNjmK3iYT4PUVEer6DObkBehF,4.892,1.659,cSNmYLv76T0gVgR+nHwb5XPF8fxAhgwD5+PP/u5QMFs=,3,19852.7,100,83.6,0.339,dMVZgSbiazVu0oXyzneal5IPnECwOfLe,0.494,19.48,18.72,deciduousForest,WGS84,38.894615,-78.13964,20.2,365.1,0.23,NEON.DOC.001024vD,23,Woody individual,line launcher,Y,02574,NEON.PLA.D02.SCBI.02574,LITU,Liriodendron tulipifera L.,Live,NA,NA,NA,NA,NA,24.7,NA,NA,2CALKs4JNjmK3iYT4PUVEer6DObkBehF,GRwvwbiSPMj1NaUhvL1kyVbfYNVH3Sr0UuCJMFnR3bg=,0.103,50,0.12,1.11,0.91,0.61,0.13,1515.3,40.5,8.8,20.2,28.1,2017-08-02,48,0.0865,20,11.97,3.76,2.59,A,0,HvxvVDlCk18oNCQQptCKY1FS/2EKbyWzq+Rg3GyIyv4=,i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA,2.28,47.82,21,0,0,Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface
SCBI_049.basePlot.cfc,D02,SCBI,tower,HvxvVDlCk19Uda+oQsq6DYY/6bZIJmlzjRrqnIHDlKA=,HvxvVDlCk19Uda+oQsq6DYY/6bZIJmlzk/JcMJl6BaY=,OK,2017-07-26T19:45:00Z,2CALKs4JNjmK3iYT4PUVEer6DObkBehF,3.668,1.647,cSNmYLv76T0gVgR+nHwb5XPF8fxAhgwD5+PP/u5QMFs=,3,14132,100,116.5,0.449,dMVZgSbiazVu0oXyzneal5IPnECwOfLe,0.519,29.98,24.64,deciduousForest,WGS84,38.894615,-78.13964,20.2,365.1,0.23,NEON.DOC.001024vD,23,Woody individual,line launcher,Y,02577,NEON.PLA.D02.SCBI.02577,QURU,Quercus rubra L.,Live,NA,NA,NA,NA,NA,21.9,19.8,NA,2CALKs4JNjmK3iYT4PUVEer6DObkBehF,GRwvwbiSPMj1NaUhvL1kyVbfYNVH3Sr0UuCJMFnR3bg=,0.106,50,0.12,0.41,0.84,0.23,0.1,237.4,309.8,4.2,22.1,26.6,2017-08-02,48,0.084,20,10.31,3.11,2.3,A,0,HvxvVDlCk19Uda+oQsq6DYY/6bZIJmlzTiBjMjWudZM=,i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA,2.1,49.62,23.6,0,0,Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface
SCBI_049.basePlot.cfc,D02,SCBI,tower,HvxvVDlCk1+KVx888dV2UvUKxPneZWVxjm4EVnGl/t4=,HvxvVDlCk1+KVx888dV2UvUKxPneZWVxSUE2xSO0x2M=,OK,2017-07-26T20:00:00Z,2CALKs4JNjmK3iYT4PUVEer6DObkBehF,5.611,2.188,cSNmYLv76T0gVgR+nHwb5XPF8fxAhgwD5+PP/u5QMFs=,1,25888,98,84.5,0.39,dMVZgSbiazVu0oXyzneal5IPnECwOfLe,0.494,17.86,16.27,deciduousForest,WGS84,38.894615,-78.13964,20.2,365.1,0.23,NEON.DOC.001024vD,41,Woody individual,line launcher,Y,02549,NEON.PLA.D02.SCBI.02549,JUNI,Juglans nigra L.,Live,NA,NA,NA,NA,NA,24.3,NA,NA,2CALKs4JNjmK3iYT4PUVEer6DObkBehF,GRwvwbiSPMj1NaUhvL1kyVbfYNVH3Sr0UuCJMFnR3bg=,0.103,50,0.14,0.89,1.47,0.39,0.11,499,62.5,8.4,40,28.3,2017-08-02,48,0.0997,20,12.56,3.64,3.47,A,0,HvxvVDlCk1+KVx888dV2UvUKxPneZWVxzMSLG5vpGDY=,i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA,2.4,48.63,20.3,0,0,Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface
SCBI_010.basePlot.cfc,D02,SCBI,distributed,HvxvVDlCk19XvWt6ZGxkDzEwNIwcfNq64SBG3RfAhI4=,HvxvVDlCk19XvWt6ZGxkDzEwNIwcfNq68ZKQ/B/kUeX3vCq8hIBWuw==,OK,2017-07-27T21:30:00Z,2CALKs4JNjmK3iYT4PUVEer6DObkBehF,2.676,0.857,dMVZgSbiazVu0oXyzneal5IPnECwOfLe,2,16293.7,99,52.6,0.32,dMVZgSbiazVu0oXyzneal5IPnECwOfLe,0.502,17.21,17.44,deciduousForest,WGS84,38.88477,-78.12516,20.2,493.3,0.3,NEON.DOC.001024vD,31,Woody individual,line launcher,Y,01925,NEON.PLA.D02.SCBI.01925,ACNEN,Acer negundo L. var. negundo,"Live, physically damaged",NA,NA,NA,NA,NA,7.7,NA,NA,2CALKs4JNjmK3iYT4PUVEer6DObkBehF,mIrGghHxedfm/1MtpfIUE9eCpbCrN7Ia7TzUmHA2lDo=,0.105,50,0.19,1.58,1.13,0.44,0.2,1010.5,69.8,6.1,69.8,33,2017-08-02,48,0.096,20,8.15,2.84,2.25,A,0,HvxvVDlCk19XvWt6ZGxkDzEwNIwcfNq6msNYha2SmeA=,i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA,2.82,48.27,17.1,0,0,Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface
SCBI_010.basePlot.cfc,D02,SCBI,distributed,HvxvVDlCk1+ZFcUrkrclmF6kKcmWmFa6MtBN6OugIbU=,HvxvVDlCk1+ZFcUrkrclmF6kKcmWmFa6pLlCmS22AE2kwmmqgxGQJA==,OK,2017-07-27T21:15:00Z,2CALKs4JNjmK3iYT4PUVEer6DObkBehF,4.06,0.897,dMVZgSbiazVu0oXyzneal5IPnECwOfLe,1,22761.3,100,39.4,0.221,dMVZgSbiazVu0oXyzneal5IPnECwOfLe,0.499,21.04,21.67,deciduousForest,WGS84,38.88477,-78.12516,20.2,493.3,0.3,NEON.DOC.001024vD,32,Woody individual,line launcher,N,13006,NEON.PLA.D02.SCBI.13006,VITIS,Vitis sp.,"Live, insect damaged",NA,NA,NA,NA,NA,5.9,NA,NA,2CALKs4JNjmK3iYT4PUVEer6DObkBehF,mIrGghHxedfm/1MtpfIUE9eCpbCrN7Ia7TzUmHA2lDo=,0.108,50,0.18,1.11,2.18,0.27,0.14,150.4,119.3,6.8,36.8,31.7,2017-08-02,48,0.0802,20,7.93,3.4,0.79,A,0,HvxvVDlCk1+ZFcUrkrclmF6kKcmWmFa6nKDWga8Nl6o=,i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA,2.29,43,18.8,0,0,Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface
SCBI_010.basePlot.cfc,D02,SCBI,distributed,HvxvVDlCk1+ZFcUrkrclmF6kKcmWmFa6MtBN6OugIbU=,HvxvVDlCk1+ZFcUrkrclmF6kKcmWmFa6pLlCmS22AE2kwmmqgxGQJA==,OK,2017-07-27T21:15:00Z,2CALKs4JNjmK3iYT4PUVEer6DObkBehF,4.06,0.897,dMVZgSbiazVu0oXyzneal5IPnECwOfLe,1,22761.3,100,39.4,0.221,dMVZgSbiazVu0oXyzneal5IPnECwOfLe,0.499,21.04,21.67,deciduousForest,WGS84,38.88477,-78.12516,20.2,493.3,0.3,NEON.DOC.001024vD,32,Woody individual,line launcher,N,13006,NEON.PLA.D02.SCBI.13006,VITIS,Vitis sp.,"Live, insect damaged",NA,NA,NA,NA,NA,5.9,NA,NA,2CALKs4JNjmK3iYT4PUVEer6DObkBehF,mIrGghHxedfm/1MtpfIUE9eCpbCrN7Ia7TzUmHA2lDo=,0.108,50,0.18,1.11,2.18,0.27,0.14,150.4,119.3,6.8,36.8,31.7,2017-08-02,48,0.0802,20,7.93,3.4,0.79,A,0,HvxvVDlCk1+ZFcUrkrclmF6kKcmWmFa6nKDWga8Nl6o=,i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA,2.8,45.02,16.1,0,0,Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface
SCBI_045.basePlot.cfc,D02,SCBI,tower,HvxvVDlCk19EVGeg9EptERY8d7QKUf5+lT00LmxDsSQ=,HvxvVDlCk19EVGeg9EptERY8d7QKUf5+oHHiE4O1f2UToCuIvO5QZQ==,OK,2017-07-30T23:05:00Z,HwrR06bjl3TqPXYD/ecX4LA/iftMi41T,3.998,1.606,dMVZgSbiazVu0oXyzneal5IPnECwOfLe,3,18747.7,96,85.7,0.402,dMVZgSbiazVu0oXyzneal5IPnECwOfLe,0.486,16.69,14.5,deciduousForest,WGS84,38.890566,-78.139431,20.1,359,0.1,NEON.DOC.001024vD,39,Woody individual,pole pruner,N,13008,NEON.PLA.D02.SCBI.13008,VITIS,Vitis sp.,"Live, insect damaged",NA,NA,NA,NA,NA,1.8,NA,NA,HwrR06bjl3TqPXYD/ecX4LA/iftMi41T,F1aLHfHLM4qaIk0WIP5D+6fDrn//30Wj,0.103,50,0.2,1.46,0.67,0.37,0.14,123.4,51.1,10.9,20.6,20.6,2017-08-02,48,0.075,20,7.24,2.26,2.04,A,0,HvxvVDlCk19EVGeg9EptERY8d7QKUf5+fQCwJqWuSbI=,i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA,1.99,46.33,23.3,0,0,Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface
SCBI_045.basePlot.cfc,D02,SCBI,tower,HvxvVDlCk19EVGeg9EptERY8d7QKUf5+lT00LmxDsSQ=,HvxvVDlCk19EVGeg9EptERY8d7QKUf5+oHHiE4O1f2UToCuIvO5QZQ==,OK,2017-07-30T23:05:00Z,HwrR06bjl3TqPXYD/ecX4LA/iftMi41T,3.998,1.606,dMVZgSbiazVu0oXyzneal5IPnECwOfLe,3,18747.7,96,85.7,0.402,dMVZgSbiazVu0oXyzneal5IPnECwOfLe,0.486,16.69,14.5,deciduousForest,WGS84,38.890566,-78.139431,20.1,359,0.1,NEON.DOC.001024vD,39,Woody individual,pole pruner,N,13008,NEON.PLA.D02.SCBI.13008,VITIS,Vitis sp.,"Live, insect damaged",NA,NA,NA,NA,NA,1.8,NA,NA,HwrR06bjl3TqPXYD/ecX4LA/iftMi41T,F1aLHfHLM4qaIk0WIP5D+6fDrn//30Wj,0.103,50,0.2,1.46,0.67,0.37,0.14,123.4,51.1,10.9,20.6,20.6,2017-08-02,48,0.075,20,7.24,2.26,2.04,A,0,HvxvVDlCk19EVGeg9EptERY8d7QKUf5+fQCwJqWuSbI=,i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA,2.1,47.03,22.4,0,0,Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface
SCBI_002.basePlot.cfc,D02,SCBI,distributed,HvxvVDlCk19/LDHwwAo3YxZqxe4gnGF33QYbdiOMRZA=,HvxvVDlCk19/LDHwwAo3YxZqxe4gnGF3GGyk2RJiv8nIKixkSJbeNQ==,OK,2017-07-30T22:25:00Z,HwrR06bjl3TqPXYD/ecX4LA/iftMi41T,3.278,1.463,dMVZgSbiazVu0oXyzneal5IPnECwOfLe,1,15363.9,98,95.2,0.446,dMVZgSbiazVu0oXyzneal5IPnECwOfLe,0.483,15.53,23.03,deciduousForest,WGS84,38.895212,-78.142701,20.1,316.8,0.38,NEON.DOC.001024vD,40,Woody individual,line launcher,Y,00011,NEON.PLA.D02.SCBI.00011,FRAM2,Fraxinus americana L.,"Live, insect damaged",NA,NA,NA,NA,NA,20.3,23.3,19.7,dMVZgSbiazVu0oXyzneal5IPnECwOfLe,F1aLHfHLM4qaIk0WIP5D+6fDrn//30Wj,0.104,50,0.29,1.09,1.49,0.3,0.18,48.7,71.4,10.8,30.5,24.4,2017-08-02,48,0.0802,20,11.02,3.3,2.82,A,0,HvxvVDlCk19/LDHwwAo3YxZqxe4gnGF3f3zzA74XhLY=,i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA,2.12,47.24,22.3,0,0,Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface
SCBI_002.basePlot.cfc,D02,SCBI,distributed,HvxvVDlCk1+WcrkevV8Iu1UJFz5xk1r3SCyvt34gmBk=,HvxvVDlCk1+WcrkevV8Iu1UJFz5xk1r30EpuobRVmOA=,OK,2017-07-30T22:40:00Z,HwrR06bjl3TqPXYD/ecX4LA/iftMi41T,4.985,1.925,dMVZgSbiazVu0oXyzneal5IPnECwOfLe,1,23657.3,98,81.4,0.386,dMVZgSbiazVu0oXyzneal5IPnECwOfLe,0.503,16.39,17.43,deciduousForest,WGS84,38.895212,-78.142701,20.1,316.8,0.38,NEON.DOC.001024vD,41,Woody individual,line launcher,Y,00003,NEON.PLA.D02.SCBI.00003,JUNI,Juglans nigra L.,Live,NA,NA,NA,NA,NA,25,NA,NA,dMVZgSbiazVu0oXyzneal5IPnECwOfLe,F1aLHfHLM4qaIk0WIP5D+6fDrn//30Wj,0.104,50,0.22,2.05,1.57,0.67,0.12,105.2,65.6,10.1,53.9,25.2,2017-08-02,48,0.0858,20,12.45,4.15,4.03,A,0,HvxvVDlCk1+WcrkevV8Iu1UJFz5xk1r3NsY3YWrzkzg=,i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA,2.76,46.98,17,0,0,Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface
SCBI_002.basePlot.cfc,D02,SCBI,distributed,HvxvVDlCk1+WcrkevV8Iu1UJFz5xk1r3SCyvt34gmBk=,HvxvVDlCk1+WcrkevV8Iu1UJFz5xk1r30EpuobRVmOA=,OK,2017-07-30T22:40:00Z,HwrR06bjl3TqPXYD/ecX4LA/iftMi41T,4.985,1.925,dMVZgSbiazVu0oXyzneal5IPnECwOfLe,1,23657.3,98,81.4,0.386,dMVZgSbiazVu0oXyzneal5IPnECwOfLe,0.503,16.39,17.43,deciduousForest,WGS84,38.895212,-78.142701,20.1,316.8,0.38,NEON.DOC.001024vD,41,Woody individual,line launcher,Y,00003,NEON.PLA.D02.SCBI.00003,JUNI,Juglans nigra L.,Live,NA,NA,NA,NA,NA,25,NA,NA,dMVZgSbiazVu0oXyzneal5IPnECwOfLe,F1aLHfHLM4qaIk0WIP5D+6fDrn//30Wj,0.104,50,0.22,2.05,1.57,0.67,0.12,105.2,65.6,10.1,53.9,25.2,2017-08-02,48,0.0858,20,12.45,4.15,4.03,A,0,HvxvVDlCk1+WcrkevV8Iu1UJFz5xk1r3NsY3YWrzkzg=,i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA,2.9,47.43,16.3,0,0,Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface
SCBI_002.basePlot.cfc,D02,SCBI,distributed,HvxvVDlCk1+Qj9bexHPaS+L21NZ5c6MJaxl8Ck9jB24=,HvxvVDlCk1+Qj9bexHPaS+L21NZ5c6MJWOjNUaiLZl8=,OK,2017-07-30T22:50:00Z,HwrR06bjl3TqPXYD/ecX4LA/iftMi41T,4.373,1.324,dMVZgSbiazVu0oXyzneal5IPnECwOfLe,3,20697.5,97,64,0.303,dMVZgSbiazVu0oXyzneal5IPnECwOfLe,0.475,19.41,19.5,deciduousForest,WGS84,38.895212,-78.142701,20.1,316.8,0.38,NEON.DOC.001024vD,21,Woody individual,line launcher,N,13005,NEON.PLA.D02.SCBI.13005,LITU,Liriodendron tulipifera L.,Live,NA,NA,NA,NA,NA,21.7,NA,NA,dMVZgSbiazVu0oXyzneal5IPnECwOfLe,F1aLHfHLM4qaIk0WIP5D+6fDrn//30Wj,0.102,50,0.17,1.48,0.83,0.57,0.13,273.8,268.7,277.8,23.4,270.5,2017-08-02,48,0.0983,20,13.8,4.66,3.05,A,0,HvxvVDlCk1+Qj9bexHPaS+L21NZ5c6MJk2E+sufd2nE=,i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA,2.46,47.57,19.4,0,0,Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface
SCBI_045.basePlot.cfc,D02,SCBI,tower,HvxvVDlCk1885jWb3D9uoNtfBoh8w7ds1JF6UqHlHlE=,HvxvVDlCk1885jWb3D9uoNtfBoh8w7ds4wmawyS0GqsL3psFihLDGw==,OK,2017-07-30T23:19:00Z,HwrR06bjl3TqPXYD/ecX4LA/iftMi41T,3.58,1.601,dMVZgSbiazVu0oXyzneal5IPnECwOfLe,1,18243.6,100,87.8,0.447,dMVZgSbiazVu0oXyzneal5IPnECwOfLe,0.531,17.31,26.25,deciduousForest,WGS84,38.890566,-78.139431,20.1,359,0.1,NEON.DOC.001024vD,39,Woody individual,line launcher,Y,03296,NEON.PLA.D02.SCBI.03296,FRAM2,Fraxinus americana L.,"Live, insect damaged",NA,NA,NA,NA,NA,9.7,NA,NA,HwrR06bjl3TqPXYD/ecX4LA/iftMi41T,F1aLHfHLM4qaIk0WIP5D+6fDrn//30Wj,0.107,50,0.2,0.87,1.27,0.21,0.15,835.6,62.7,5.6,33.2,26.7,2017-08-02,48,0.0782,20,10.3,2.91,2.65,A,0,HvxvVDlCk1885jWb3D9uoNtfBoh8w7dsiNiVJY30v/A=,i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA,2.22,47.56,21.4,0,0,Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface
SCBI_045.basePlot.cfc,D02,SCBI,tower,HvxvVDlCk1885jWb3D9uoNtfBoh8w7ds1JF6UqHlHlE=,HvxvVDlCk1885jWb3D9uoNtfBoh8w7ds4wmawyS0GqsL3psFihLDGw==,OK,2017-07-30T23:19:00Z,HwrR06bjl3TqPXYD/ecX4LA/iftMi41T,3.58,1.601,dMVZgSbiazVu0oXyzneal5IPnECwOfLe,1,18243.6,100,87.8,0.447,dMVZgSbiazVu0oXyzneal5IPnECwOfLe,0.476,17.53,26.77,deciduousForest,WGS84,38.890566,-78.139431,20.1,359,0.1,NEON.DOC.001024vD,39,Woody individual,line launcher,Y,03296,NEON.PLA.D02.SCBI.03296,FRAM2,Fraxinus americana L.,"Live, insect damaged",NA,NA,NA,NA,NA,9.7,NA,NA,HwrR06bjl3TqPXYD/ecX4LA/iftMi41T,F1aLHfHLM4qaIk0WIP5D+6fDrn//30Wj,0.107,50,0.2,0.87,1.27,0.21,0.15,835.6,62.7,5.6,33.2,26.7,2017-08-02,48,0.0782,20,10.3,2.91,2.65,A,0,HvxvVDlCk1885jWb3D9uoNtfBoh8w7dsiNiVJY30v/A=,i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA,2.22,47.56,21.4,0,0,Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface
SCBI_013.basePlot.cfc,D02,SCBI,distributed,HvxvVDlCk19Zj9vSHVUUnXMykrJPAQ5g0H5tKbBogRU=,HvxvVDlCk19Zj9vSHVUUnXMykrJPAQ5geEIVVErTNes=,OK,2017-07-31T19:30:00Z,mIrGghHxedfm/1MtpfIUE9eCpbCrN7Ia7TzUmHA2lDo=,3.539,1.705,GRwvwbiSPMj1NaUhvL1kyVbfYNVH3Sr0UuCJMFnR3bg=,4,15678.2,98,108.7,0.482,dMVZgSbiazVu0oXyzneal5IPnECwOfLe,0.477,27.5,19.91,deciduousForest,WGS84,38.874379,-78.163985,20.2,314.3,0.27,NEON.DOC.001024vD,41,Woody individual,line launcher,Y,01531,NEON.PLA.D02.SCBI.01531,QURU,Quercus rubra L.,Live,NA,NA,NA,NA,NA,27.3,NA,NA,mIrGghHxedfm/1MtpfIUE9eCpbCrN7Ia7TzUmHA2lDo=,2CALKs4JNjmK3iYT4PUVEer6DObkBehF,0.105,50,0.14,0.47,0.83,0.17,0.12,824.6,53.1,6.3,33.5,18.1,2017-08-09,48,0.0916,20,10.49,3.06,2.39,B,0,HvxvVDlCk19Zj9vSHVUUnXMykrJPAQ5g2ptblZes7x8=,i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA,2.78,51.18,18.4,0,0,Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface
SCBI_013.basePlot.cfc,D02,SCBI,distributed,HvxvVDlCk18ush1BqjuQDS9DQaX44XwvURN7NsCxT/M=,HvxvVDlCk18ush1BqjuQDS9DQaX44XwvJXoNL/Mn37g=,OK,2017-07-31T19:34:00Z,mIrGghHxedfm/1MtpfIUE9eCpbCrN7Ia7TzUmHA2lDo=,4.497,2.061,GRwvwbiSPMj1NaUhvL1kyVbfYNVH3Sr0UuCJMFnR3bg=,5,22050.6,98,93.5,0.458,mIrGghHxedfm/1MtpfIUE9eCpbCrN7Ia7TzUmHA2lDo=,0.452,17.5,21.68,deciduousForest,WGS84,38.874379,-78.163985,20.2,314.3,0.27,NEON.DOC.001024vD,32,Woody individual,line launcher,Y,01496,NEON.PLA.D02.SCBI.01496,LITU,Liriodendron tulipifera L.,Live,NA,NA,NA,NA,NA,27.8,NA,NA,mIrGghHxedfm/1MtpfIUE9eCpbCrN7Ia7TzUmHA2lDo=,2CALKs4JNjmK3iYT4PUVEer6DObkBehF,0.105,50,0.21,0.77,1.95,0.46,0.14,241.8,61.4,9.7,13.4,22,2017-08-09,48,0.0955,20,12.01,4.05,2.7,B,0,HvxvVDlCk18ush1BqjuQDS9DQaX44XwvrHU584I0i3o=,i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA,2.26,47.18,20.9,0,0,Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface
SCBI_013.basePlot.cfc,D02,SCBI,distributed,HvxvVDlCk19fheKIYCBrr/6ub+ELkaNvH9kpDJGuvvY=,HvxvVDlCk19fheKIYCBrr/6ub+ELkaNvDgAGgExy3VTB3v9OLtq/9Q==,OK,2017-07-31T19:39:00Z,mIrGghHxedfm/1MtpfIUE9eCpbCrN7Ia7TzUmHA2lDo=,4.307,1.202,GRwvwbiSPMj1NaUhvL1kyVbfYNVH3Sr0UuCJMFnR3bg=,5,22165.7,99,54.2,0.279,mIrGghHxedfm/1MtpfIUE9eCpbCrN7Ia7TzUmHA2lDo=,0.535,26.14,21.48,deciduousForest,WGS84,38.874379,-78.163985,20.2,314.3,0.27,NEON.DOC.001024vD,41,Woody individual,line launcher,N,13010Z,NEON.PLA.D02.SCBI.13010Z,QUMO4,Quercus montana Willd.,Live,NA,NA,NA,NA,NA,25.7,NA,NA,mIrGghHxedfm/1MtpfIUE9eCpbCrN7Ia7TzUmHA2lDo=,2CALKs4JNjmK3iYT4PUVEer6DObkBehF,0.104,50,0.17,0.36,0.91,0.1,0.12,393.8,56.4,7.9,32.6,18.1,2017-08-09,48,0.1,20,14.42,3.91,3.56,B,0,HvxvVDlCk19fheKIYCBrr/6ub+ELkaNvRM/+2+PYOS8=,i3SDxFb/lMMZxDIw/9OBsZ3OfckbEDnA,2.26,50.99,22.6,0,0,Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface
