namedLocation,domainID,siteID,plotType,sampleID,lmaSampleID,lmaSampleCondition,scanDate,scannedBy,cfc_LMA_freshWeight,cfc_LMA_dryWeight,weighedBy,scannedLeafNumber,leafArea,percentGreen,leafMassPerArea,dryMassFraction,measuredBy,cfc_lignin_dryWeight,ligninPercent,cellulosePercent,nlcdClass,geodeticDatum,decimalLatitude,decimalLongitude,coordinateUncertainty,elevation,elevationUncertainty,samplingProtocolVersion,subplotID,sampleType,samplingMethod,vstTag,tagID,individualID,taxonID,scientificName,plantStatus,clipCellNumber,clipID,clipLength,clipWidth,percentCoverClip,subsample1Height,subsample2Height,subsample3Height,collectedBy,recordedBy,cfc_elements_dryWeight,digestVolume,foliarPhosphorusConc,foliarPotassiumConc,foliarCalciumConc,foliarMagnesiumConc,foliarSulfurConc,foliarManganeseConc,foliarIronConc,foliarCopperConc,foliarBoronConc,foliarZincConc,extractionStartDate,extractionLength,cfc_chlorophyll_freshWeight,solventVolume,extractChlAConc,extractChlBConc,extractCarotConc,relativeAccuracyScale,handlingQF,archiveSampleID,processedBy,nitrogenPercent,carbonPercent,CNratio,cnPercentQF,percentAccuracyQF,instrument,eventID,plotID,nestedSubplotID,pointID,stemDistance,stemAzimuth,cfcOnlyTag,supportingStemIndividualID,previouslyTaggedAs,utmZone,easting,northing,UTM_E,UTM_N
TALL_008.basePlot.cfc,D08,TALL,distributed,8YsBtW+LzBZ3GiG891H0j0ugWM2GcaLhCCdh9h1cPIs=,8YsBtW+LzBZ3GiG891H0j/SG0HQeZsS/1waAYJ3V5KPM20llh/WlLA==,OK,2017-05-19T14:48:00Z,udEaWw53Elxvp6M7t/PsCdorGPHBPkzcd4HRbmIkprI=,14.68,7.303,nDk3u3/Gyje+hKaTCMqqjsY5CgZT7s9cLLilPZHkLiA=,7,52394.7,99,139.4,0.497,nDk3u3/Gyje+hKaTCMqqjsY5CgZT7s9cLLilPZHkLiA=,0.543,22.1,16.72,deciduousForest,WGS84,32.921617,-87.433388,20.3,113,0.3,NEON.DOC.001024vD,31,Woody individual,line launcher,Y,02629,NEON.PLA.D08.TALL.02629,QUMO4,Quercus montana Willd.,Live,NA,NA,NA,NA,NA,24.8,NA,NA,bmECNxKFORJ43CkPOK/jz5baIMG9fVgNDZtuMGOxgY0=,pdRHVIvaG2xBaIyJIrbJo5saUxJZYt3gI9+TGAO0URM=,0.109,50,0.104,1.145,0.298,0.172,0.101,1292.2,51.8,16.9,20.6,26.6,2017-06-06,48,0.0484,20,3.7,0.78,1.13,A,0,8YsBtW+LzBZ3GiG891H0j0ugWM2GcaLheAyP/pg+3gM=,pdRHVIvaG2xBaIyJIrbJo5saUxJZYt3gI9+TGAO0URM=,1.75,51.2,29.3,0,0,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,vst_TALL_2014,TALL_008,NA,41,7.5,211.5,N,NA,NA,16N,459478.78,3642680.74,459474.86126076465,3642674.3451987677
TALL_002.basePlot.cfc,D08,TALL,distributed,8YsBtW+LzBa+g+bV8jyHnnF3zuLbFzIxRiqSW3MNAjA=,8YsBtW+LzBa+g+bV8jyHnnF3zuLbFzIxeWGPeCQd8FekWyqJ+mcUkg==,OK,2017-05-23T17:10:00Z,myobpmd3LgLJ60u7KvqPwzWsI7gWzOVSM+m4QIn06YM=,3.847,1.674,nDk3u3/Gyje+hKaTCMqqjsY5CgZT7s9cLLilPZHkLiA=,2,26671.1,98,62.8,0.435,nDk3u3/Gyje+hKaTCMqqjsY5CgZT7s9cLLilPZHkLiA=,0.521,24.86,21.31,mixedForest,WGS84,32.922158,-87.428893,20.2,118.3,0.39,NEON.DOC.001024vD,32,Woody individual,line launcher,Y,00995,NEON.PLA.D08.TALL.00995,QUMO4,Quercus montana Willd.,Live,NA,NA,NA,NA,NA,10.4,NA,NA,bmECNxKFORJ43CkPOK/jz5baIMG9fVgNDZtuMGOxgY0=,BDzq2IAJfRwsrXnG+WJfFzkBkbtaDALAaR+O7WZv4cM=,0.109,50,0.127,0.912,0.577,0.216,0.116,2003.1,72.7,6.6,40.9,23.8,2017-06-06,48,0.0508,20,6.75,1.52,1.65,A,0,8YsBtW+LzBa+g+bV8jyHnnF3zuLbFzIxzWmkdW7BV1E=,pdRHVIvaG2xBaIyJIrbJo5saUxJZYt3gI9+TGAO0URM=,1.91,48.43,25.3,0,0,Costech 4010 Elemental Analyzer coupled to a Thermo Delta Plus XP IRMS,vst_TALL_2014,TALL_002,NA,41,8.7,114.1,NA,NA,NA,16N,459899.3,3642739,459907.2416573419,3642735.4475249946
TALL_002.basePlot.cfc,D08,TALL,distributed,8YsBtW+LzBarmyPXj2p36TEqS4grP2lMzdHKTfltXWk=,8YsBtW+LzBarmyPXj2p36TEqS4grP2lMn5hf7yEfDVlhjvZFjlOJ8g==,OK,2017-05-23T13:00:00Z,udEaWw53Elxvp6M7t/PsCdorGPHBPkzcd4HRbmIkprI=,2.634,0.702,myobpmd3LgLJ60u7KvqPwzWsI7gWzOVSM+m4QIn06YM=,3,17326.9,99,40.5,0.267,myobpmd3LgLJ60u7KvqPwzWsI7gWzOVSM+m4QIn06YM=,0.532,24.93,22.06,mixedForest,WGS84,32.922158,-87.428893,20.2,118.3,0.39,NEON.DOC.001024vD,41,Woody individual,line launcher,Y,01106,NEON.PLA.D08.TALL.01106,LIST2,Liquidambar styraciflua L.,Live,NA,NA,NA,NA,NA,8.6,NA,NA,bmECNxKFORJ43CkPOK/jz5baIMG9fVgNDZtuMGOxgY0=,BDzq2IAJfRwsrXnG+WJfFzkBkbtaDALAaR+O7WZv4cM=,0.109,50,0.128,1.024,0.73,0.416,0.16,2309.6,48.2,8,20.5,55.1,2017-06-06,48,0.0554,20,3.18,0.88,0.82,A,0,8YsBtW+LzBarmyPXj2p36TEqS4grP2lMnTWnRrsRj1Y=,myobpmd3LgLJ60u7KvqPwzWsI7gWzOVSM+m4QIn06YM=,1.63,47.98,29.5,0,0,Costech 4010 Elemental Analyzer coupled to a Thermo Delta Plus XP IRMS,vst_TALL_2014,TALL_002,NA,41,5.8,83,NA,NA,NA,16N,459899.3,3642739,459905.0567676795,3642739.7068421915
TALL_002.basePlot.cfc,D08,TALL,distributed,8YsBtW+LzBa4Jrx76Su1MKhWFH7r1cgzNQ4wHLLe5r0=,8YsBtW+LzBa4Jrx76Su1MKhWFH7r1cgzOLAt36A2XZs=,OK,2017-05-23T13:00:00Z,NA,2.134,0.86,udEaWw53Elxvp6M7t/PsCdorGPHBPkzcd4HRbmIkprI=,29,4156.9,94,206.9,0.403,udEaWw53Elxvp6M7t/PsCdorGPHBPkzcd4HRbmIkprI=,0.528,20.41,22.21,mixedForest,WGS84,32.922158,-87.428893,20.2,118.3,0.39,NEON.DOC.001024vD,31,Woody individual,line launcher,Y,01092,NEON.PLA.D08.TALL.01092,PITA,Pinus taeda L.,Live,NA,NA,NA,NA,NA,8.9,NA,NA,bmECNxKFORJ43CkPOK/jz5baIMG9fVgNDZtuMGOxgY0=,BDzq2IAJfRwsrXnG+WJfFzkBkbtaDALAaR+O7WZv4cM=,0.105,50,0.128,0.895,0.153,0.142,0.107,794.4,70.1,6,23.5,50.2,2017-06-12,48,0.1076,20,5.44,1.72,1.19,A,1,8YsBtW+LzBa4Jrx76Su1MKhWFH7r1cgzpWfWlwEoRd8=,pdRHVIvaG2xBaIyJIrbJo5saUxJZYt3gI9+TGAO0URM=,1.45,50.73,35,0,0,Costech 4010 Elemental Analyzer coupled to a Thermo Delta Plus XP IRMS,vst_TALL_2014,TALL_002,NA,41,9,209.5,NA,NA,NA,16N,459899.3,3642739,459894.8681879591,3642731.1667987364
TALL_006.basePlot.cfc,D08,TALL,distributed,8YsBtW+LzBY5k6dHh5HSWsN9G8ZmMR15XvFAgaStn5s=,8YsBtW+LzBY5k6dHh5HSWsN9G8ZmMR150R90mHA3DVl3oJierTychA==,OK,2017-05-23T17:00:00Z,udEaWw53Elxvp6M7t/PsCdorGPHBPkzcd4HRbmIkprI=,2.397,0.907,myobpmd3LgLJ60u7KvqPwzWsI7gWzOVSM+m4QIn06YM=,2,9976.9,100,90.9,0.378,myobpmd3LgLJ60u7KvqPwzWsI7gWzOVSM+m4QIn06YM=,0.533,23.35,25.97,evergreenForest,WGS84,32.898843,-87.446128,20.3,97.8,0.39,NEON.DOC.001024vD,41,Woody individual,line launcher,Y,01834,NEON.PLA.D08.TALL.01834,LIST2,Liquidambar styraciflua L.,Live,NA,NA,NA,NA,NA,23.9,NA,NA,bmECNxKFORJ43CkPOK/jz5baIMG9fVgNDZtuMGOxgY0=,BDzq2IAJfRwsrXnG+WJfFzkBkbtaDALAaR+O7WZv4cM=,0.108,50,0.118,0.81,0.463,0.245,0.117,1079.4,41,8.4,11.9,27.6,2017-06-06,48,0.0841,20,4.62,1.09,1.35,A,0,8YsBtW+LzBY5k6dHh5HSWsN9G8ZmMR15Vyu8wu8jZZg=,pdRHVIvaG2xBaIyJIrbJo5saUxJZYt3gI9+TGAO0URM=,1.57,49.75,31.7,0,0,Costech 4010 Elemental Analyzer coupled to a Thermo Delta Plus XP IRMS,vst_TALL_2014,TALL_006,NA,41,5,33,NA,NA,NA,16N,458276.91,3640160.99,458279.63319517503,3640165.18335284
TALL_013.basePlot.cfc,D08,TALL,distributed,8YsBtW+LzBaere+XsE42kwpqDVIKcVh4kxUYMNvXUdM=,8YsBtW+LzBaere+XsE42kwpqDVIKcVh4Q4gd/Dl58b9UWVVaaMFSbQ==,OK,2017-05-23T17:23:00Z,udEaWw53Elxvp6M7t/PsCdorGPHBPkzcd4HRbmIkprI=,5.93,2.914,nDk3u3/Gyje+hKaTCMqqjsY5CgZT7s9cLLilPZHkLiA=,22,8765,97,332.5,0.491,nDk3u3/Gyje+hKaTCMqqjsY5CgZT7s9cLLilPZHkLiA=,0.535,19.27,26.95,evergreenForest,WGS84,32.884749,-87.454396,20.1,117.6,0.16,NEON.DOC.001024vD,40,Woody individual,line launcher,Y,02017,NEON.PLA.D08.TALL.02017,PIPA2,Pinus palustris Mill.,Live,NA,NA,NA,NA,NA,16.7,NA,NA,bmECNxKFORJ43CkPOK/jz5baIMG9fVgNDZtuMGOxgY0=,BDzq2IAJfRwsrXnG+WJfFzkBkbtaDALAaR+O7WZv4cM=,0.109,50,0.062,0.588,0.14,0.102,0.067,845.7,43.1,2.7,6.1,43,2017-06-12,48,0.1196,20,3.71,0.98,1.23,A,1,8YsBtW+LzBaere+XsE42kwpqDVIKcVh467Ag23PJ9Ac=,pdRHVIvaG2xBaIyJIrbJo5saUxJZYt3gI9+TGAO0URM=,0.68,50.06,74.1,0,0,Costech 4010 Elemental Analyzer coupled to a Thermo Delta Plus XP IRMS,vst_TALL_2014,TALL_013,NA,41,2.2,278,NA,NA,NA,16N,457496.93,3638601.84,457494.75141024875,3638602.146180822
TALL_013.basePlot.cfc,D08,TALL,distributed,8YsBtW+LzBaere+XsE42kwpqDVIKcVh4kxUYMNvXUdM=,8YsBtW+LzBaere+XsE42kwpqDVIKcVh4Q4gd/Dl58b9UWVVaaMFSbQ==,OK,2017-05-23T17:23:00Z,udEaWw53Elxvp6M7t/PsCdorGPHBPkzcd4HRbmIkprI=,5.93,2.914,nDk3u3/Gyje+hKaTCMqqjsY5CgZT7s9cLLilPZHkLiA=,22,8765,97,332.5,0.491,nDk3u3/Gyje+hKaTCMqqjsY5CgZT7s9cLLilPZHkLiA=,0.535,19.27,26.95,evergreenForest,WGS84,32.884749,-87.454396,20.1,117.6,0.16,NEON.DOC.001024vD,40,Woody individual,line launcher,Y,02017,NEON.PLA.D08.TALL.02017,PIPA2,Pinus palustris Mill.,Live,NA,NA,NA,NA,NA,16.7,NA,NA,bmECNxKFORJ43CkPOK/jz5baIMG9fVgNDZtuMGOxgY0=,BDzq2IAJfRwsrXnG+WJfFzkBkbtaDALAaR+O7WZv4cM=,0.109,50,0.062,0.588,0.14,0.102,0.067,845.7,43.1,2.7,6.1,43,2017-06-12,48,0.1196,20,3.71,0.98,1.23,A,1,8YsBtW+LzBaere+XsE42kwpqDVIKcVh467Ag23PJ9Ac=,pdRHVIvaG2xBaIyJIrbJo5saUxJZYt3gI9+TGAO0URM=,0.65,48.45,74,1,0,Costech 4010 Elemental Analyzer coupled to a Thermo Delta Plus XP IRMS,vst_TALL_2014,TALL_013,NA,41,2.2,278,NA,NA,NA,16N,457496.93,3638601.84,457494.75141024875,3638602.146180822
TALL_013.basePlot.cfc,D08,TALL,distributed,8YsBtW+LzBaere+XsE42kwpqDVIKcVh4kxUYMNvXUdM=,8YsBtW+LzBaere+XsE42kwpqDVIKcVh4Q4gd/Dl58b9UWVVaaMFSbQ==,OK,2017-05-23T17:23:00Z,udEaWw53Elxvp6M7t/PsCdorGPHBPkzcd4HRbmIkprI=,5.93,2.914,nDk3u3/Gyje+hKaTCMqqjsY5CgZT7s9cLLilPZHkLiA=,22,8765,97,332.5,0.491,nDk3u3/Gyje+hKaTCMqqjsY5CgZT7s9cLLilPZHkLiA=,0.534,20.06,27.25,evergreenForest,WGS84,32.884749,-87.454396,20.1,117.6,0.16,NEON.DOC.001024vD,40,Woody individual,line launcher,Y,02017,NEON.PLA.D08.TALL.02017,PIPA2,Pinus palustris Mill.,Live,NA,NA,NA,NA,NA,16.7,NA,NA,bmECNxKFORJ43CkPOK/jz5baIMG9fVgNDZtuMGOxgY0=,BDzq2IAJfRwsrXnG+WJfFzkBkbtaDALAaR+O7WZv4cM=,0.109,50,0.062,0.588,0.14,0.102,0.067,845.7,43.1,2.7,6.1,43,2017-06-12,48,0.1196,20,3.71,0.98,1.23,A,1,8YsBtW+LzBaere+XsE42kwpqDVIKcVh467Ag23PJ9Ac=,pdRHVIvaG2xBaIyJIrbJo5saUxJZYt3gI9+TGAO0URM=,0.68,50.06,74.1,0,0,Costech 4010 Elemental Analyzer coupled to a Thermo Delta Plus XP IRMS,vst_TALL_2014,TALL_013,NA,41,2.2,278,NA,NA,NA,16N,457496.93,3638601.84,457494.75141024875,3638602.146180822
TALL_013.basePlot.cfc,D08,TALL,distributed,8YsBtW+LzBaere+XsE42kwpqDVIKcVh4kxUYMNvXUdM=,8YsBtW+LzBaere+XsE42kwpqDVIKcVh4Q4gd/Dl58b9UWVVaaMFSbQ==,OK,2017-05-23T17:23:00Z,udEaWw53Elxvp6M7t/PsCdorGPHBPkzcd4HRbmIkprI=,5.93,2.914,nDk3u3/Gyje+hKaTCMqqjsY5CgZT7s9cLLilPZHkLiA=,22,8765,97,332.5,0.491,nDk3u3/Gyje+hKaTCMqqjsY5CgZT7s9cLLilPZHkLiA=,0.534,20.06,27.25,evergreenForest,WGS84,32.884749,-87.454396,20.1,117.6,0.16,NEON.DOC.001024vD,40,Woody individual,line launcher,Y,02017,NEON.PLA.D08.TALL.02017,PIPA2,Pinus palustris Mill.,Live,NA,NA,NA,NA,NA,16.7,NA,NA,bmECNxKFORJ43CkPOK/jz5baIMG9fVgNDZtuMGOxgY0=,BDzq2IAJfRwsrXnG+WJfFzkBkbtaDALAaR+O7WZv4cM=,0.109,50,0.062,0.588,0.14,0.102,0.067,845.7,43.1,2.7,6.1,43,2017-06-12,48,0.1196,20,3.71,0.98,1.23,A,1,8YsBtW+LzBaere+XsE42kwpqDVIKcVh467Ag23PJ9Ac=,pdRHVIvaG2xBaIyJIrbJo5saUxJZYt3gI9+TGAO0URM=,0.65,48.45,74,1,0,Costech 4010 Elemental Analyzer coupled to a Thermo Delta Plus XP IRMS,vst_TALL_2014,TALL_013,NA,41,2.2,278,NA,NA,NA,16N,457496.93,3638601.84,457494.75141024875,3638602.146180822
TALL_013.basePlot.cfc,D08,TALL,distributed,8YsBtW+LzBaere+XsE42kxN8xKzPF2IYkjVQYk7bJ4g=,8YsBtW+LzBaere+XsE42kxN8xKzPF2IYloz8CQR2vbZ+2OfXYINaUg==,OK,2017-05-23T16:27:00Z,myobpmd3LgLJ60u7KvqPwzWsI7gWzOVSM+m4QIn06YM=,4.427,2.13,nDk3u3/Gyje+hKaTCMqqjsY5CgZT7s9cLLilPZHkLiA=,19,6490,97,328.2,0.481,nDk3u3/Gyje+hKaTCMqqjsY5CgZT7s9cLLilPZHkLiA=,0.536,20.43,24.31,evergreenForest,WGS84,32.884749,-87.454396,20.1,117.6,0.16,NEON.DOC.001024vD,41,Woody individual,line launcher,Y,02026,NEON.PLA.D08.TALL.02026,PIPA2,Pinus palustris Mill.,Live,NA,NA,NA,NA,NA,19.3,NA,NA,bmECNxKFORJ43CkPOK/jz5baIMG9fVgNDZtuMGOxgY0=,BDzq2IAJfRwsrXnG+WJfFzkBkbtaDALAaR+O7WZv4cM=,0.105,50,0.073,0.409,0.132,0.085,0.082,864.9,45.7,3,7.1,45,2017-06-12,48,0.1066,20,4.55,1.06,1.5,A,1,8YsBtW+LzBaere+XsE42kxN8xKzPF2IYs1QKi0+av2o=,pdRHVIvaG2xBaIyJIrbJo5saUxJZYt3gI9+TGAO0URM=,0.86,48.35,56.5,0,0,Costech 4010 Elemental Analyzer coupled to a Thermo Delta Plus XP IRMS,vst_TALL_2014,TALL_013,NA,41,3.9,103.7,NA,NA,NA,16N,457496.93,3638601.84,457500.719041568,3638600.91633123
TALL_005.basePlot.cfc,D08,TALL,distributed,8YsBtW+LzBZV0iGplBv6sJJCqYV5ZcINt934npZ4d3I=,8YsBtW+LzBZV0iGplBv6sJJCqYV5ZcIN0NA9hR9qgVsq4t/sytpiyA==,OK,2017-05-24T18:20:00Z,myobpmd3LgLJ60u7KvqPwzWsI7gWzOVSM+m4QIn06YM=,6.115,2.84,nDk3u3/Gyje+hKaTCMqqjsY5CgZT7s9cLLilPZHkLiA=,17,7548.8,100,376.2,0.464,nDk3u3/Gyje+hKaTCMqqjsY5CgZT7s9cLLilPZHkLiA=,0.514,18.69,24.71,mixedForest,WGS84,32.897128,-87.397349,20.2,119.9,0.2,NEON.DOC.001024vD,32,Woody individual,line launcher,Y,00562,NEON.PLA.D08.TALL.00562,PIPA2,Pinus palustris Mill.,Live,NA,NA,NA,NA,NA,19.5,NA,NA,bmECNxKFORJ43CkPOK/jz5baIMG9fVgNDZtuMGOxgY0=,BDzq2IAJfRwsrXnG+WJfFzkBkbtaDALAaR+O7WZv4cM=,0.11,50,0.053,0.42,0.245,0.05,0.061,715.4,60.5,2.1,8.4,29.7,2017-06-12,48,0.1194,20,3.42,0.86,1.14,A,1,8YsBtW+LzBZV0iGplBv6sJJCqYV5ZcINA1CKHwrsdmI=,pdRHVIvaG2xBaIyJIrbJo5saUxJZYt3gI9+TGAO0URM=,0.7,48.66,69.2,0,0,Costech 4010 Elemental Analyzer coupled to a Thermo Delta Plus XP IRMS,vst_TALL_2014,TALL_005,NA,41,10.7,99.5,NA,NA,NA,16N,462838.17,3639952.63,462848.7232559364,3639950.863990617
TALL_009.basePlot.cfc,D08,TALL,distributed,8YsBtW+LzBZgU626mfJPgWec1/7WFC24EA+8PEUBrrg=,8YsBtW+LzBZgU626mfJPgWec1/7WFC24MpRzoMD3BeU=,OK,2017-05-24T13:00:00Z,udEaWw53Elxvp6M7t/PsCdorGPHBPkzcd4HRbmIkprI=,2.623,1.27,myobpmd3LgLJ60u7KvqPwzWsI7gWzOVSM+m4QIn06YM=,4,15672.9,99,81,0.484,myobpmd3LgLJ60u7KvqPwzWsI7gWzOVSM+m4QIn06YM=,0.533,17.26,18.82,evergreenForest,WGS84,32.899796,-87.406679,20.2,105.1,0.41,NEON.DOC.001024vD,41,Woody individual,line launcher,Y,00207,NEON.PLA.D08.TALL.00207,QUAL,Quercus alba L.,Live,NA,NA,NA,NA,NA,5.3,NA,NA,bmECNxKFORJ43CkPOK/jz5baIMG9fVgNDZtuMGOxgY0=,BDzq2IAJfRwsrXnG+WJfFzkBkbtaDALAaR+O7WZv4cM=,0.104,50,0.119,0.553,0.477,0.19,0.108,1311.5,65.6,7.3,22.5,27.2,2017-06-06,48,0.048,20,3.42,0.72,1.03,A,0,8YsBtW+LzBZgU626mfJPgWec1/7WFC248539N8PVeaY=,pdRHVIvaG2xBaIyJIrbJo5saUxJZYt3gI9+TGAO0URM=,1.68,46.97,27.9,0,0,Costech 4010 Elemental Analyzer coupled to a Thermo Delta Plus XP IRMS,vst_TALL_2014,TALL_009,NA,41,5.1,66,NA,NA,NA,16N,461966.72,3640251.73,461971.37908183393,3640253.8043568796
MOAB_003.basePlot.cfc,D13,MOAB,distributed,S9R44vg6v2+pbBt1VnwnmZovHsx9Mz5wxzF9bGfySJI=,S9R44vg6v2+pbBt1VnwnmZovHsx9Mz5wOxi8OkHLPi4=,OK,2017-09-08T20:20:00Z,uLYD10zsYDhHZF+rPOE0E34e/60K53sB0qyjntLx5Vg=,0.437,0.221,uLYD10zsYDhHZF+rPOE0E34e/60K53sB0qyjntLx5Vg=,21,684,99,323.4,0.506,uLYD10zsYDhHZF+rPOE0E34e/60K53sB0qyjntLx5Vg=,0.532,18.15,22.17,evergreenForest,WGS84,38.261287,-109.349483,20.1,2006.8,0.1,NEON.DOC.001024vD,31,Woody individual,NA,Y,631,NEON.PLA.D13.MOAB.00631,PIED,Pinus edulis Engelm.,Live,NA,NA,NA,NA,NA,2.9,NA,NA,ef+VM8qTC6xMgX/06pzNml60ajSC3RjdoDNYvMqGUPI=,z9o8IP9Ju0WjxV0jkcNiemgk1dPMzU9n8bGLvpLqA9I=,0.108,50,0.094,0.768,3.374,0.48,0.1,63.6,143.8,5.1,20.2,23.2,2017-09-18,48,0.12,20,3.22,0.97,1.31,B,0,S9R44vg6v2+pbBt1VnwnmZovHsx9Mz5wRI1B/WNk36k=,p2UN2HDPf58ITmcd3ellSheGBidP8jg2GYGJTpVj6IE=,0.99,50.52,50.9,0,0,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,vst_MOAB_2015,MOAB_003,4,31,7,64.3,N,NA,NA,12N,644400.02,4236094.15,644406.3275391493,4236097.185613592
MOAB_003.basePlot.cfc,D13,MOAB,distributed,S9R44vg6v2+pbBt1Vnwnmfa1JJaWIQDYnwmGkrP5jK8=,S9R44vg6v2+pbBt1Vnwnmfa1JJaWIQDYCS7FI5TeqI8=,OK,2017-09-08T21:25:00Z,uLYD10zsYDhHZF+rPOE0E34e/60K53sB0qyjntLx5Vg=,0.668,0.348,uLYD10zsYDhHZF+rPOE0E34e/60K53sB0qyjntLx5Vg=,28,965.4,97,360.3,0.52,uLYD10zsYDhHZF+rPOE0E34e/60K53sB0qyjntLx5Vg=,0.551,23.54,21.98,evergreenForest,WGS84,38.261287,-109.349483,20.1,2006.8,0.1,NEON.DOC.001024vD,32,Woody individual,NA,Y,656,NEON.PLA.D13.MOAB.00656,PIED,Pinus edulis Engelm.,Live,NA,NA,NA,NA,NA,3.2,NA,NA,ef+VM8qTC6xMgX/06pzNml60ajSC3RjdoDNYvMqGUPI=,z9o8IP9Ju0WjxV0jkcNiemgk1dPMzU9n8bGLvpLqA9I=,0.107,50,0.093,0.605,0.314,0.116,0.092,9.3,46.2,2.2,20.2,16.8,2017-09-20,48,0.3856,20,6.05,2.28,2.7,A,0,S9R44vg6v2+pbBt1Vnwnmfa1JJaWIQDY1gENnWwB5zM=,p2UN2HDPf58ITmcd3ellSheGBidP8jg2GYGJTpVj6IE=,0.95,51.28,53.7,0,0,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,vst_MOAB_2015,MOAB_003,NA,33,6.4,298.4,N,NA,NA,12N,644400.02,4236094.15,644394.3902491337,4236097.193994938
MOAB_003.basePlot.cfc,D13,MOAB,distributed,S9R44vg6v28Ulz9XyZYlkYUtUIBo+Vkwc3uK7P8rImo=,S9R44vg6v28Ulz9XyZYlkYUtUIBo+VkwL1fbee1yvPw=,OK,2017-09-08T22:04:00Z,uLYD10zsYDhHZF+rPOE0E34e/60K53sB0qyjntLx5Vg=,2.172,1.452,uLYD10zsYDhHZF+rPOE0E34e/60K53sB0qyjntLx5Vg=,26,2104.7,95,689.9,0.669,uLYD10zsYDhHZF+rPOE0E34e/60K53sB0qyjntLx5Vg=,0.501,14.87,13.87,evergreenForest,WGS84,38.261287,-109.349483,20.1,2006.8,0.1,NEON.DOC.001024vD,41,Woody individual,NA,Y,691,NEON.PLA.D13.MOAB.00691,JUOS,Juniperus osteosperma (Torr.) Little,Live,NA,NA,NA,NA,NA,1.5,NA,NA,ef+VM8qTC6xMgX/06pzNml60ajSC3RjdoDNYvMqGUPI=,z9o8IP9Ju0WjxV0jkcNiemgk1dPMzU9n8bGLvpLqA9I=,0.101,50,0.072,0.268,0.716,0.194,0.069,20.7,51,1.9,19.1,12.5,2017-09-18,48,0.1219,20,1.28,0.33,0.62,B,0,S9R44vg6v28Ulz9XyZYlkYUtUIBo+VkwGp878ryJsw8=,p2UN2HDPf58ITmcd3ellSheGBidP8jg2GYGJTpVj6IE=,0.6,54.09,89.4,0,0,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,vst_MOAB_2015,MOAB_003,NA,51,10.4,231.6,N,NA,NA,12N,644400.02,4236094.15,644391.8695880438,4236087.690063085
MOAB_024.basePlot.cfc,D13,MOAB,distributed,S9R44vg6v2+upPaIqgO8BUIbj0jSV//6SNvuQx7vmgo=,S9R44vg6v2+upPaIqgO8BUIbj0jSV//6s8aH40tzjcI=,OK,2017-09-09T16:58:00Z,uLYD10zsYDhHZF+rPOE0E34e/60K53sB0qyjntLx5Vg=,0.441,0.218,p2UN2HDPf58ITmcd3ellSheGBidP8jg2GYGJTpVj6IE=,22,720.6,97,302.5,0.495,p2UN2HDPf58ITmcd3ellSheGBidP8jg2GYGJTpVj6IE=,0.51,20.52,19.77,evergreenForest,WGS84,38.26229,-109.344633,20.1,2018.6,0.1,NEON.DOC.001024vD,31,Woody individual,NA,Y,518,NEON.PLA.D13.MOAB.00518,PIED,Pinus edulis Engelm.,Live,NA,NA,NA,NA,NA,3.5,NA,NA,ef+VM8qTC6xMgX/06pzNml60ajSC3RjdoDNYvMqGUPI=,z9o8IP9Ju0WjxV0jkcNiemgk1dPMzU9n8bGLvpLqA9I=,0.102,50,0.095,0.451,0.503,0.196,0.077,18.3,47.4,1.6,22.5,10.9,2017-09-18,48,0.1127,20,2.01,0.7,1.04,B,0,S9R44vg6v2+upPaIqgO8BUIbj0jSV//6lDez0e++urw=,uLYD10zsYDhHZF+rPOE0E34e/60K53sB0qyjntLx5Vg=,0.82,51.07,62.1,0,0,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,vst_MOAB_2015,MOAB_024,NA,31,6.2,12.1,N,NA,NA,12N,644822.37,4236213.04,644823.66963509,4236219.102256068
